,Datetime,RA,DEC,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start,Month,Year,Day,pca,residuals
4281,2024-06-27 09:00:00,347.562375,-6.296361111111111,-10.868,4.883,0.00246832210781,-0.000777,110.2836 /L,69.5861,35.574497,62.554714,-0.040004,n.a.,n.a.,15411600.0,6,2024,27,-2.8904317883779473,6.061818954427537e-05
2297,2024-04-05 17:00:00,336.4778333333333,-12.36836111111111,-7.883,6.158,0.00242228289273,-0.0380724,42.9527 /L,136.9524,36.992355,64.584268,-2.017323,n.a.,n.a.,8269200.0,4,2024,5,-2.715048783883258,-1.69243536952122e-05
6923,2024-10-15 11:00:00,354.63125,-2.418138888888889,-12.123,4.045,0.00240359458251,-0.0340104,151.3991 /T,28.5347,37.623484,61.502747,-1.777139,n.a.,n.a.,24922800.0,10,2024,15,-3.002262079761743,1.700752868977846e-05
4584,2024-07-10 00:00:00,157.737,12.435694444444445,-7.891,6.113,0.00268235548734,0.0291038,46.9697 /T,132.9197,30.182266,115.80599,1.6996053,n.a.,n.a.,16502400.0,7,2024,10,0.434210733333133,1.297284453275014e-05
4227,2024-06-25 03:00:00,317.386125,-19.197777777777777,-11.707,4.324,0.00248102685096,-0.0195746,139.9070 /L,40.0032,35.33304,70.152021,-1.054001,n.a.,n.a.,15217200.0,6,2024,25,-2.4034767536281576,-9.284924813079878e-06
577,2024-01-25 01:00:00,119.319875,25.763083333333334,-12.425,3.576,0.0026687919304,0.0302876,170.6672 /T,9.3075,30.666165,102.092,1.7593142,n.a.,n.a.,2077200.0,1,2024,25,1.1320146487664082,3.443150179878755e-05
4854,2024-07-21 06:00:00,299.2595,-24.37997222222222,-12.621,3.547,0.00247715401619,-0.0431047,174.6342 /T,5.3526,35.525136,77.113515,-2.314868,n.a.,n.a.,17474400.0,7,2024,21,-2.1042471290492264,-5.638105929581553e-05
2009,2024-03-24 17:00:00,178.67508333333333,2.296611111111111,-12.434,3.535,0.00271339501456,-0.0082928,173.4777 /T,6.5044,29.661831,118.48192,-0.482717,n.a.,n.a.,7232400.0,3,2024,24,0.04636862940157182,3.803959885603824e-05
6953,2024-10-16 17:00:00,11.313791666666667,5.487666666666667,-12.598,3.642,0.00238831926646,-0.0075597,169.0598 /T,10.914,38.155338,61.829734,-0.387649,n.a.,n.a.,25030800.0,10,2024,16,2.9426988346814946,-9.614850055898305e-06
6648,2024-10-04 00:00:00,201.66920833333333,-9.165388888888888,-5.181,6.105,0.00271438021879,-0.0089527,13.2350 /T,166.7295,29.625986,116.692,-0.533221,n.a.,n.a.,23932800.0,10,2024,4,-0.3804147062604563,4.3593262389338746e-05
7874,2024-11-24 02:00:00,165.24858333333333,8.332055555555556,-9.606,5.403,0.00268645109731,0.0331241,78.7309 /L,101.1161,29.929859,117.43819,1.9508921,n.a.,n.a.,28346400.0,11,2024,24,0.2938513586018925,1.3793797910638828e-05
3366,2024-05-20 06:00:00,199.45725,-7.131888888888889,-11.6,4.275,0.00268348929837,-0.0282535,141.9231 /T,37.9832,30.20453,117.10938,-1.647334,n.a.,n.a.,12117600.0,5,2024,20,-0.33692328046225256,1.1702610386487167e-05
3716,2024-06-03 20:00:00,34.96233333333333,16.17625,-7.279,6.319,0.00246738571675,0.0161943,35.3986 /L,144.5204,35.739566,66.405725,0.8657933,n.a.,n.a.,13377600.0,6,2024,3,2.5625943169911274,2.3953050686440457e-06
7302,2024-10-31 06:00:00,201.601375,-9.208472222222222,-5.283,6.137,0.00271074416719,-0.0107615,14.0741 /L,165.8876,29.707265,116.62365,-0.638925,n.a.,n.a.,26287200.0,10,2024,31,-0.379356932938443,3.9931457537363026e-05
5897,2024-09-02 17:00:00,159.031375,11.649916666666666,-4.288,4.841,0.00269532047512,0.0223455,4.8638 /L,175.123,30.057457,116.40176,1.3015501,n.a.,n.a.,21229200.0,9,2024,2,0.4098185595976879,2.5278105774462212e-05
4118,2024-06-20 14:00:00,249.02720833333333,-25.605972222222224,-12.187,3.865,0.00258190314156,-0.0513565,161.3742 /T,18.5792,32.704165,100.64328,-2.875129,n.a.,n.a.,14824800.0,6,2024,20,-1.2406496457408982,-4.4197630189406895e-05
3955,2024-06-13 19:00:00,170.004625,6.5770277777777775,-9.804,5.338,0.00269877775393,0.0114828,85.3344 /T,94.5138,29.673214,117.72772,0.6791842,n.a.,n.a.,14238000.0,6,2024,13,0.20718815169224536,2.4729020291698687e-05
7022,2024-10-19 14:00:00,52.54629166666667,23.12777777777778,-12.071,4.068,0.00242833203712,0.0523384,150.1766 /L,29.7543,36.850701,72.689561,2.7751187,n.a.,n.a.,25279200.0,10,2024,19,2.2773595343395936,-8.089680860446508e-05
4384,2024-07-01 16:00:00,42.58329166666667,19.35611111111111,-8.475,5.968,0.0024989866198,0.0243783,54.0828 /L,125.8028,34.766738,68.917381,1.3264495,n.a.,n.a.,15782400.0,7,2024,1,2.4394095851927267,1.4251216386348357e-05
5005,2024-07-27 13:00:00,24.543041666666667,11.955194444444444,-10.444,5.111,0.00247521960563,0.0328855,97.5457 /L,82.316,35.332935,64.015265,1.7824901,n.a.,n.a.,18018000.0,7,2024,27,2.73134199762581,3.885597965500899e-05
3040,2024-05-06 16:00:00,23.904291666666666,11.043916666666666,-6.061,6.367,0.00243020244228,0.0126297,20.1213 /L,159.8309,36.871249,63.607569,0.6627483,n.a.,n.a.,10944000.0,5,2024,6,2.7399792874357978,-4.646835339832539e-06
5727,2024-08-26 15:00:00,63.742916666666666,25.818444444444445,-10.027,5.294,0.00252531632863,0.0556179,87.0706 /L,92.7864,33.912013,77.339345,3.0751586,n.a.,n.a.,20617200.0,8,2024,26,2.091192968076534,-9.9737685411278e-06
2636,2024-04-19 20:00:00,166.63725,8.672305555555555,-11.389,4.408,0.00271139724871,0.0028679,134.3762 /T,45.5133,29.541292,117.35519,0.1737167,n.a.,n.a.,9489600.0,4,2024,19,0.2707790759456379,3.832249317520112e-05
7869,2024-11-23 21:00:00,163.00054166666666,9.474972222222222,-9.705,5.359,0.00268229113643,0.0360241,81.0107 /L,98.8355,30.018022,117.09629,2.1189133,n.a.,n.a.,28328400.0,11,2024,23,0.33563464646000324,1.0476676002586956e-05
5104,2024-07-31 16:00:00,82.582875,28.178194444444447,-7.885,6.142,0.0025671106139,0.0405577,45.3563 /L,134.5403,32.979298,85.899628,2.2655851,n.a.,n.a.,18374400.0,7,2024,31,1.7722673355680971,-7.663550245310454e-06
5075,2024-07-30 11:00:00,64.691,25.819944444444445,-8.786,5.837,0.0025388414923,0.0403215,60.2292 /L,119.6462,33.646705,77.694531,2.2334324,n.a.,n.a.,18270000.0,7,2024,30,2.074836811507171,1.367862627395678e-06
8470,2024-12-18 22:00:00,135.492,20.923361111111113,-11.554,4.349,0.00259023187052,0.0614707,135.1146 /L,44.7793,32.357971,109.84595,3.4761964,n.a.,n.a.,30492000.0,12,2024,18,0.8402829256919965,-6.25664830315887e-05
1892,2024-03-19 20:00:00,123.25379166666667,25.149916666666666,-11.042,4.654,0.00267589004782,0.0384786,120.3907 /T,59.4766,30.250647,104.09019,2.2549512,n.a.,n.a.,6811200.0,3,2024,19,1.0625264149005018,3.664297262563794e-05
3582,2024-05-29 06:00:00,322.64995833333336,-18.852138888888888,-10.814,4.897,0.00249492277836,-0.0257654,109.1210 /L,70.7459,34.812995,68.488505,-1.403996,n.a.,n.a.,12895200.0,5,2024,29,-2.4934046301128707,1.8722398144767685e-05
7976,2024-11-28 08:00:00,210.36454166666667,-13.022222222222222,-6.955,6.293,0.00269816049912,-0.0195866,32.8578 /L,147.0568,29.906743,114.46538,-1.155184,n.a.,n.a.,28713600.0,11,2024,28,-0.5405548892332395,3.209962791364497e-05
4205,2024-06-24 05:00:00,304.0176666666667,-23.37472222222222,-12.012,4.078,0.00249365375034,-0.0281361,151.7858 /L,28.1481,35.02686,75.323998,-1.521558,n.a.,n.a.,15138000.0,6,2024,24,-2.1837229435466896,-2.8960819444309466e-05
5024,2024-07-28 08:00:00,34.9595,16.623166666666666,-10.052,5.302,0.00249111622455,0.0364121,87.2205 /L,92.6391,34.87938,66.618112,1.9853,n.a.,n.a.,18086400.0,7,2024,28,2.5638128568678056,2.6325987422909716e-05
3095,2024-05-08 23:00:00,56.406,23.594694444444443,-5.193,6.002,0.00247177883477,0.0484877,11.5550 /T,168.4171,35.662645,73.674635,2.5999502,n.a.,n.a.,11142000.0,5,2024,8,2.211978576276998,-4.685567842422885e-05
6928,2024-10-15 16:00:00,357.3935,-1.9195,-12.203,3.981,0.0023997448785,-0.0299473,154.3290 /T,25.6112,37.754916,61.373915,-1.561262,n.a.,n.a.,24940800.0,10,2024,15,-3.048622325598137,2.2147017358887904e-05
2719,2024-04-23 07:00:00,203.24816666666666,-9.29175,-12.404,3.587,0.00268394330322,-0.0267781,172.1269 /T,7.852,30.310394,116.56535,-1.554249,n.a.,n.a.,9788400.0,4,2024,23,-0.40799184446941317,1.3853062166087251e-05
7806,2024-11-21 06:00:00,131.96558333333334,22.29063888888889,-10.826,4.814,0.00260313170541,0.0654636,110.6563 /L,69.2027,31.904734,108.41729,3.7329556,n.a.,n.a.,28101600.0,11,2024,21,0.9047129803272295,-4.6063858935063966e-05
1543,2024-03-05 07:00:00,275.88379166666664,-27.534833333333335,-9.334,5.591,0.00251750193535,-0.0708395,69.7523 /L,110.1111,34.115923,88.453521,-3.905526,n.a.,n.a.,5554800.0,3,2024,5,-1.7091337287721609,-6.431543887091846e-05
8667,2024-12-27 03:00:00,227.58141666666666,-20.284083333333335,-7.813,6.089,0.00267296173494,-0.0347367,44.5365 /L,135.3539,30.40313,108.74438,-2.029339,n.a.,n.a.,31201200.0,12,2024,27,-0.8566538712269545,2.105359741730404e-05
2065,2024-03-27 01:00:00,203.40225,-9.20363888888889,-12.123,3.837,0.00269119602044,-0.0243961,160.8591 /L,19.0906,30.120307,116.559,-1.420931,n.a.,n.a.,7434000.0,3,2024,27,-0.410420099361446,2.1169462205105054e-05
5811,2024-08-30 03:00:00,114.937375,26.552722222222222,-7.815,6.140,0.00262753394022,0.0427172,44.8759 /L,135.0186,31.469238,101.23044,2.443306,n.a.,n.a.,20919600.0,8,2024,30,1.2097054702505488,-9.965943736649392e-07
4177,2024-06-23 01:00:00,286.248875,-26.36475,-12.373,3.748,0.002516166101,-0.0384688,166.3793 /L,13.5876,34.448099,83.198562,-2.097273,n.a.,n.a.,15037200.0,6,2024,23,-1.8849308452198381,-4.540460284688285e-05
3160,2024-05-11 16:00:00,97.67725,28.393694444444446,-7.932,6.121,0.00256563041634,0.0653878,45.8912 /T,134.0042,32.974755,92.49248,3.65464,n.a.,n.a.,11376000.0,5,2024,11,1.512363492250558,-3.6499914729929556e-05
2185,2024-04-01 01:00:00,267.69975,-27.523694444444445,-10.596,4.969,0.00257173390782,-0.0570386,103.4312 /L,76.4255,32.699459,92.338835,-3.210374,n.a.,n.a.,7866000.0,4,2024,1,-1.5678811309018863,-2.491652917897087e-05
880,2024-02-06 16:00:00,272.17204166666664,-27.680027777777777,-8.011,6.080,0.00248960550732,-0.0694405,45.3050 /L,134.5919,34.993853,90.330366,-3.776657,n.a.,n.a.,3168000.0,2,2024,6,-1.645463937536739,-9.905617969388231e-05
7357,2024-11-02 13:00:00,227.92729166666666,-20.322944444444442,-5.068,5.978,0.00268628855668,-0.0254888,11.7248 /T,168.2438,30.258728,109.02168,-1.491637,n.a.,n.a.,26485200.0,11,2024,2,-0.8627239796441126,3.471486332388713e-05
4004,2024-06-15 20:00:00,191.38658333333333,-3.1229999999999998,-10.592,4.931,0.00269455957218,-0.0183008,107.5224 /T,72.3327,29.793132,117.99503,-1.0787,n.a.,n.a.,14414400.0,6,2024,15,-0.1871643644778193,2.0257800062639924e-05
613,2024-01-26 13:00:00,138.42866666666666,20.7535,-12.391,3.591,0.00269200097259,0.0228708,170.0801 /L,9.8931,30.137382,109.70124,1.3416672,n.a.,n.a.,2206800.0,1,2024,26,0.789163389041528,3.653340806704895e-05
4240,2024-06-25 16:00:00,324.9773333333333,-17.952222222222222,-11.519,4.464,0.0024756800248,-0.0146397,132.8133 /L,47.0847,35.4531,67.633333,-0.78674,n.a.,n.a.,15264000.0,6,2024,25,-2.5312104888126488,5.5668499911697145e-06
4907,2024-07-23 11:00:00,331.54333333333335,-14.827388888888889,-12.073,4.065,0.00244173898912,-0.0114477,152.3530 /L,27.5834,36.508206,65.57679,-0.603694,n.a.,n.a.,17665200.0,7,2024,23,-2.636334924198465,-1.0966379789846548e-05
1798,2024-03-15 22:00:00,67.916125,26.238555555555557,-9.536,5.496,0.00254510310597,0.0714532,74.8045 /T,105.054,33.370138,78.480821,3.9799739,n.a.,n.a.,6472800.0,3,2024,15,2.0202797713006118,4.7013488968170036e-07
6559,2024-09-30 07:00:00,162.67504166666666,9.875083333333334,-6.457,6.378,0.00270303228535,0.0199632,27.0988 /L,152.8304,29.821004,117.13356,1.1687386,n.a.,n.a.,23612400.0,9,2024,30,0.3422986102968651,3.136259385542843e-05
2508,2024-04-14 12:00:00,100.82245833333333,28.338749999999997,-9.477,5.512,0.00259927436469,0.0663733,74.9261 /T,104.9305,31.993277,93.928408,3.7763055,n.a.,n.a.,9028800.0,4,2024,14,1.457946124381427,-8.035554395310028e-06
4813,2024-07-19 13:00:00,272.67725,-27.585055555555556,-12.063,4.010,0.00252838768748,-0.0588067,154.8931 /T,25.0464,34.056192,89.372423,-3.228632,n.a.,n.a.,17326800.0,7,2024,19,-1.653933232684589,-5.937855675262546e-05
878,2024-02-06 14:00:00,270.84908333333334,-27.696166666666667,-8.078,6.059,0.00249296030648,-0.0699708,46.3791 /L,133.5157,34.894184,90.958731,-3.81102,n.a.,n.a.,3160800.0,2,2024,6,-1.6226772674184415,-9.808774979430321e-05
1405,2024-02-28 13:00:00,200.67466666666667,-8.615388888888889,-11.491,4.337,0.00269492168164,-0.0261333,136.4701 /L,43.4229,29.911949,116.96636,-1.532202,n.a.,n.a.,5058000.0,2,2024,28,-0.36181350854220734,2.3692305748074065e-05
5209,2024-08-05 01:00:00,143.006,18.63383333333333,-4.601,5.518,0.00266414704574,0.0333922,7.5737 /T,172.4066,30.759189,112.04134,1.9251603,n.a.,n.a.,18752400.0,8,2024,5,0.7046296501822494,4.63301014061359e-06
1526,2024-03-04 14:00:00,265.0264583333333,-27.73397222222222,-9.706,5.416,0.00254640313419,-0.0700592,78.5858 /L,101.2699,33.322027,93.625753,-3.908796,n.a.,n.a.,5493600.0,3,2024,4,-1.522301261648401,-5.476079975582715e-05
5673,2024-08-24 09:00:00,31.9025,15.53175,-11.074,4.762,0.00245632666154,0.0472234,116.2728 /L,63.6027,35.897041,65.735004,2.5394152,n.a.,n.a.,20422800.0,8,2024,24,2.6137079066850184,-1.8538607543354402e-07
2322,2024-04-06 18:00:00,350.59541666666667,-5.370277777777777,-6.82,6.370,0.00240455689706,-0.0201385,28.4226 /L,151.5115,37.603198,62.117188,-1.060607,n.a.,n.a.,8359200.0,4,2024,6,-2.9403461164525964,6.179245216524857e-06
5297,2024-08-08 17:00:00,183.20341666666667,0.9974722222222222,-7.881,6.106,0.0027089982294,0.0042992,47.0447 /T,132.8432,29.587673,118.52127,0.2503855,n.a.,n.a.,19069200.0,8,2024,8,-0.03517212334539827,3.361355786627969e-05
1397,2024-02-28 05:00:00,197.09595833333333,-6.441055555555556,-11.585,4.264,0.00269962887931,-0.0227855,140.1045 /L,39.7957,29.829356,117.49876,-1.336589,n.a.,n.a.,5029200.0,2,2024,28,-0.294368925774398,2.6981335605557374e-05
5621,2024-08-22 05:00:00,3.2017083333333334,1.053388888888889,-11.938,4.192,0.00241310977312,0.0185612,145.8959 /L,34.0278,37.323083,61.421455,0.9814258,n.a.,n.a.,20235600.0,8,2024,22,3.071075400111367,3.99150459500972e-05
3846,2024-06-09 06:00:00,115.15375,26.483583333333335,-7.077,6.337,0.00259821375927,0.0550866,34.2060 /T,145.7115,32.228257,100.7438,3.1105318,n.a.,n.a.,13845600.0,6,2024,9,1.2057907663738925,-3.061978837653632e-05
3612,2024-05-30 12:00:00,339.30133333333333,-11.940999999999999,-10.278,5.194,0.00247830648861,-0.020064,92.8483 /L,87.0118,35.252674,64.006396,-1.088164,n.a.,n.a.,13003200.0,5,2024,30,-2.7626525015406878,4.7455181670015036e-05
6812,2024-10-10 20:00:00,290.5059166666667,-26.68038888888889,-10.154,5.203,0.00256235839376,-0.0658511,90.5482 /T,89.3048,32.91295,80.715573,-3.696006,n.a.,n.a.,24523200.0,10,2024,10,-1.9592162343311073,9.938496844874405e-06
629,2024-01-27 05:00:00,146.35658333333333,17.888222222222222,-12.208,3.752,0.00270001132046,0.0186246,163.2937 /L,16.6614,29.94016,112.32527,1.0974468,n.a.,n.a.,2264400.0,1,2024,27,0.6448607624318832,3.791263972980404e-05
7645,2024-11-14 13:00:00,30.327166666666667,14.920138888888888,-12.386,3.816,0.00240729322434,0.0013485,160.9588 /T,18.9956,37.565763,65.435351,0.0760828,n.a.,n.a.,27522000.0,11,2024,14,2.639291107971972,-4.4912384620866656e-05
3715,2024-06-03 19:00:00,34.39491666666667,15.936305555555556,-7.32,6.310,0.00246700169912,0.0157233,35.9493 /L,143.9686,35.748271,66.24705,0.8404395,n.a.,n.a.,13374000.0,6,2024,3,2.5717576622026272,3.518920767045606e-06
3532,2024-05-27 04:00:00,292.58958333333334,-25.047555555555558,-11.557,4.401,0.00253077743031,-0.0336525,135.6842 /L,44.2161,33.9436,80.481919,-1.852217,n.a.,n.a.,12715200.0,5,2024,27,-1.9908985203242464,-1.7632117020265937e-05
3949,2024-06-13 13:00:00,167.35025,7.95,-9.697,5.390,0.0026968556396,0.0151305,82.6138 /T,97.2353,29.718634,117.39776,0.8940534,n.a.,n.a.,14216400.0,6,2024,13,0.2565851987434659,2.3541018707402567e-05
1111,2024-02-16 07:00:00,49.384,21.348416666666665,-10.023,5.268,0.00253286306154,0.0635397,85.8676 /T,93.9859,33.691555,70.925833,3.5244944,n.a.,n.a.,3999600.0,2,2024,16,2.3272710384184383,3.0998855074856804e-05
777,2024-02-02 09:00:00,213.07041666666666,-14.982888888888889,-10.329,5.061,0.00265491053957,-0.0503559,96.7221 /L,83.1246,30.635926,114.2334,-2.931387,n.a.,n.a.,2797200.0,2,2024,2,-0.59237870249551,-9.268894280222133e-06
287,2024-01-12 23:00:00,315.88195833333333,-20.3795,-6.171,6.319,0.00242288905692,-0.008562,20.6383 /T,159.312,37.097937,71.346418,-0.45693,n.a.,n.a.,1033200.0,1,2024,12,-2.3806136674227236,-7.09277369244166e-05
8421,2024-12-16 21:00:00,106.42954166666667,27.5025,-12.272,3.829,0.00251869929103,0.0564424,159.8874 /L,20.0625,34.344673,97.701869,3.0951863,n.a.,n.a.,30315600.0,12,2024,16,1.359001961074064,-9.754214012568574e-05
3355,2024-05-19 19:00:00,194.51695833333332,-5.6810277777777785,-11.459,4.375,0.00269042159803,-0.0240284,136.8696 /T,43.0263,30.021824,117.77961,-1.405657,n.a.,n.a.,12078000.0,5,2024,19,-0.24787671387412288,1.6966201682109584e-05
3544,2024-05-27 16:00:00,300.047875,-24.352972222222224,-11.391,4.523,0.00252131901604,-0.0318511,129.3811 /L,50.509,34.168194,77.178894,-1.748378,n.a.,n.a.,12758400.0,5,2024,27,-2.117780628652913,-1.038506425745907e-05
2615,2024-04-18 23:00:00,157.20475,13.284972222222223,-11.128,4.589,0.00270729190728,0.0135423,124.8900 /T,54.9834,29.577647,115.57865,0.8048597,n.a.,n.a.,9414000.0,4,2024,18,0.4456179022341367,3.8230876237525455e-05
3152,2024-05-11 08:00:00,92.65175,28.481944444444444,-7.672,6.200,0.00255303735301,0.0653334,41.8039 /T,138.0996,33.321303,90.0963,3.6312057,n.a.,n.a.,11347200.0,5,2024,11,1.5993142520792718,-4.042288080112911e-05
8210,2024-12-08 02:00:00,341.3172916666667,-9.847388888888888,-9.935,5.320,0.0025005444472,-0.0358216,82.8046 /T,97.0511,34.617051,63.194978,-1.961541,n.a.,n.a.,29556000.0,12,2024,8,-2.791960491039215,7.490984088882229e-05
4501,2024-07-06 13:00:00,114.28104166666667,26.536722222222224,-4.756,5.686,0.00260221753474,0.045057,8.5901 /T,171.3881,32.229783,100.56904,2.5392277,n.a.,n.a.,16203600.0,7,2024,6,1.2209892535924993,-2.5434096574620223e-05
99,2024-01-05 03:00:00,202.77891666666667,-8.082500000000001,-9.658,5.386,0.00265620597619,-0.048924,79.1745 /L,100.6733,30.613641,116.49621,-2.850533,n.a.,n.a.,356400.0,1,2024,5,-0.39672969932000934,-1.4174682324659491e-05
545,2024-01-23 17:00:00,100.976875,28.014333333333333,-12.075,3.908,0.0026434723267,0.0353131,156.3853 /T,23.553,31.212078,93.72985,2.0331496,n.a.,n.a.,1962000.0,1,2024,23,1.4544324703821125,3.583449146001569e-05
3637,2024-05-31 13:00:00,352.5991666666667,-4.6594444444444445,-9.748,5.454,0.00246797541113,-0.0140403,79.1337 /L,100.7293,35.557087,62.015217,-0.759424,n.a.,n.a.,13093200.0,5,2024,31,-2.973062376539394,7.579727307774125e-05
1665,2024-03-10 09:00:00,351.6494583333333,-5.9430555555555555,-4.289,3.439,0.00238574237258,0.0019746,2.2561 /T,177.7384,38.245621,62.059027,0.0968625,n.a.,n.a.,5994000.0,3,2024,10,-2.9600336562917886,-8.912840913024352e-06
599,2024-01-25 23:00:00,131.21004166666665,22.965888888888887,-12.517,3.477,0.00268374555022,0.0260626,174.7072 /L,5.2786,30.330747,107.01223,1.5230454,n.a.,n.a.,2156400.0,1,2024,25,0.9195178031154685,3.541542976926316e-05
7015,2024-10-19 07:00:00,48.112541666666665,21.77363888888889,-12.184,3.982,0.00241991465937,0.0475305,154.1954 /L,25.7443,37.123195,70.985254,2.5114049,n.a.,n.a.,25254000.0,10,2024,19,2.3503241351952315,-7.849407067814056e-05
6113,2024-09-11 17:00:00,263.72470833333335,-27.522694444444447,-10.281,5.133,0.00259726550567,-0.0662789,95.3411 /T,84.5117,32.027663,93.437263,-3.770749,n.a.,n.a.,22006800.0,9,2024,11,-1.499285377996226,-6.126959278228861e-06
6260,2024-09-17 20:00:00,352.43491666666665,-3.2315,-12.754,3.491,0.00239176388925,-0.0164855,175.8724 /T,4.1175,38.050758,61.649709,-0.852929,n.a.,n.a.,22536000.0,9,2024,17,-2.966490941138595,-1.6649976258813898e-06
2263,2024-04-04 07:00:00,316.462875,-20.456444444444443,-8.989,5.764,0.00246079236329,-0.0543755,62.1900 /L,117.685,35.75896,70.659029,-2.929159,n.a.,n.a.,8146800.0,4,2024,4,-2.3908393138051145,-3.146093219607996e-05
1932,2024-03-21 12:00:00,143.76654166666665,18.955055555555553,-11.531,4.305,0.00270399731303,0.020145,138.7057 /T,41.1918,29.726687,111.84149,1.1920941,n.a.,n.a.,6955200.0,3,2024,21,0.6923464650193435,4.393341262270544e-05
3109,2024-05-09 13:00:00,65.20304166666666,25.682444444444446,-5.915,6.351,0.00248927808138,0.0551509,19.1116 /T,160.8422,35.145539,77.367802,2.9800166,n.a.,n.a.,11192400.0,5,2024,9,2.065641185970308,-4.9415626681145915e-05
222,2024-01-10 06:00:00,272.61225,-27.821527777777778,-5.832,6.254,0.0024731672299,-0.0530416,17.4709 /L,162.4855,35.610291,90.339807,-2.85788,n.a.,n.a.,799200.0,1,2024,10,-1.6534304789855057,-0.00011465229787553655
8119,2024-12-04 07:00:00,290.153875,-26.931,-7.284,6.247,0.00258335336992,-0.0383837,35.9459 /T,143.9659,32.623724,80.697113,-2.162452,n.a.,n.a.,29228400.0,12,2024,4,-1.9537973064590228,3.0253986671008835e-05
813,2024-02-03 21:00:00,231.44845833333332,-20.09841666666667,-9.713,5.383,0.00260417005564,-0.0657912,79.5822 /L,100.2688,31.8472,108.32068,-3.755836,n.a.,n.a.,2926800.0,2,2024,3,-0.922897446422424,-4.3960531904983606e-05
1562,2024-03-06 02:00:00,288.260625,-26.362472222222223,-8.849,5.800,0.00248549672637,-0.0685841,59.6071 /L,120.2688,35.040534,82.619988,-3.730322,n.a.,n.a.,5623200.0,3,2024,6,-1.9196395491942921,-7.184242229596027e-05
