,Datetime,RA,DEC,Lon,Lat,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start
5471,2024-08-15 23:00:00,272.8745,-27.44822222222222,272.5473946201923,-4.034402981190074,-11.367,4.527,0.00254099407762,-0.069955,129.1031 /T,50.7854,33.582227,89.114917,-3.876347,n.a.,n.a.,19695600.0
2326,2024-04-06 22:00:00,352.823625,-4.547472222222222,351.608810353833,-1.3299216799927887,-6.626,6.381,0.00240277346075,-0.0169048,26.0771 /L,153.8621,37.667828,61.887901,-0.890376,n.a.,n.a.,8373600.0
673,2024-01-29 01:00:00,166.7075,8.700111111111111,164.39353851521508,2.772541797061874,-11.686,4.178,0.00271201599471,0.0030598,143.7678 /L,36.1394,29.581724,117.05493,0.1854229,n.a.,n.a.,2422800.0
5028,2024-07-28 12:00:00,37.193333333333335,17.535583333333335,40.49708967270066,2.7027831455155455,-9.965,5.343,0.00249464848418,0.0369771,85.0651 /L,94.7946,34.782011,67.279341,2.0186539,n.a.,n.a.,18100800.0
1901,2024-03-20 05:00:00,128.06120833333333,23.98061111111111,124.43283188909365,4.975477746729777,-11.156,4.577,0.00268376690868,0.0342557,124.5441 /T,55.3288,30.094959,106.08301,2.0128152,n.a.,n.a.,6843600.0
261,2024-01-11 21:00:00,298.98175,-24.167083333333334,296.2741117601578,-3.333636692621703,-4.819,5.374,0.00243440151212,-0.0281338,7.1637 /T,172.8188,36.777023,78.183477,-1.494899,n.a.,n.a.,939600.0
1160,2024-02-18 08:00:00,78.05041666666666,27.569555555555556,79.39140503562118,4.569500430392995,-10.82,4.817,0.0026033111633,0.0541631,110.5093 /T,69.3494,31.929531,83.067363,3.0876848,n.a.,n.a.,4176000.0
5472,2024-08-16 00:00:00,273.5120416666667,-27.456833333333332,273.11421697811437,-4.055583656779662,-11.383,4.517,0.0025393109403,-0.0699182,129.6216 /T,50.2677,33.629231,88.809957,-3.871432,n.a.,n.a.,19699200.0
4443,2024-07-04 03:00:00,78.347,27.692611111111113,79.66422746133163,4.670701209601367,-6.213,6.412,0.00254322995871,0.0377068,23.0953 /L,156.8482,33.703246,83.719329,2.0790535,n.a.,n.a.,15994800.0
3627,2024-05-31 03:00:00,347.32258333333334,-7.910972222222223,345.25650456843744,-2.281815459161721,-9.971,5.348,0.00247167021907,-0.0166273,84.6343 /L,95.2266,35.443806,62.619437,-0.900116,n.a.,n.a.,13057200.0
694,2024-01-29 22:00:00,175.932625,3.907694444444444,174.71396680468308,1.9698720285794553,-11.433,4.365,0.00271121720738,-0.0064284,134.3943 /L,45.4934,29.541986,118.06304,-0.376409,n.a.,n.a.,2498400.0
18,2024-01-01 18:00:00,166.90658333333334,8.838722222222223,164.52130080020527,2.976584228831956,-10.912,4.708,0.00270636251572,-0.0014966,115.9065 /L,63.9519,29.54576,116.92274,-0.086167,n.a.,n.a.,64800.0
426,2024-01-18 18:00:00,32.462125,14.57563888888889,35.22965889263972,1.3902171149153542,-10.469,5.045,0.00252093910979,0.0477882,97.4355 /T,82.4189,34.043823,65.614551,2.638242,n.a.,n.a.,1533600.0
263,2024-01-11 23:00:00,300.313375,-24.421666666666667,297.4160556918695,-3.8225187354002323,-4.913,5.526,0.00243308277231,-0.026664,8.0196 /T,171.9607,36.81588,77.606244,-1.416399,n.a.,n.a.,946800.0
8436,2024-12-17 12:00:00,115.830875,26.068277777777777,113.12439273478283,4.678693283970711,-12.053,3.999,0.00253979782231,0.0601545,152.1990 /L,27.7324,33.746205,101.94653,3.3281273,n.a.,n.a.,30369600.0
3472,2024-05-24 16:00:00,255.010875,-26.717555555555556,256.6007982873565,-3.9721748565008235,-12.317,3.745,0.00258514260264,-0.0409512,166.1985 /L,13.7669,32.650947,98.13783,-2.292964,n.a.,n.a.,12499200.0
6563,2024-09-30 11:00:00,164.46583333333334,8.96561111111111,162.24557032389757,2.163451801332413,-6.301,6.383,0.00270488643147,0.0185657,25.2751 /L,154.6585,29.788615,117.42242,1.0869504,n.a.,n.a.,23626800.0
1091,2024-02-15 11:00:00,38.140375,17.25125,41.265922095777995,2.1480760847787885,-9.613,5.470,0.00250218854038,0.0634228,75.3647 /T,104.4949,34.540137,67.175538,3.4727285,n.a.,n.a.,3927600.0
654,2024-01-28 06:00:00,158.13883333333334,12.85275,155.0189880925089,3.42149405075601,-11.912,4.000,0.00270887061541,0.0105132,152.2351 /L,27.6918,29.697353,115.45486,0.6245239,n.a.,n.a.,2354400.0
3076,2024-05-08 04:00:00,44.782041666666665,19.94625,48.08404792284653,2.8431401968433585,-4.265,3.925,0.00245206683003,0.0373914,2.8677 /L,177.1253,36.247696,69.319133,1.9876108,n.a.,n.a.,11073600.0
3423,2024-05-22 15:00:00,227.17795833333332,-19.221777777777778,230.04710233459636,-1.5222211238565433,-12.334,3.692,0.00263424587357,-0.0409716,168.4208 /T,11.5492,31.450468,109.75202,-2.337269,n.a.,n.a.,12322800.0
870,2024-02-06 06:00:00,265.60379166666667,-27.886055555555554,266.09355005060763,-4.506113663707881,-8.332,5.973,0.00250660370842,-0.0716635,50.6442 /L,129.2429,34.493438,93.443906,-3.92627,n.a.,n.a.,3132000.0
2718,2024-04-23 06:00:00,202.789,-9.51838888888889,204.59350972848983,0.013441660977811545,-12.392,3.598,0.00268458491749,-0.0265453,171.6725 /T,8.3052,30.295225,116.65112,-1.541107,n.a.,n.a.,9784800.0
8403,2024-12-16 03:00:00,94.68879166666666,28.373555555555555,94.1421750835,5.001692417235423,-12.527,3.617,0.00249562911165,0.0496895,168.9609 /L,11.0115,35.007606,92.179142,2.6995497,n.a.,n.a.,30250800.0
7176,2024-10-26 00:00:00,145.31725,17.748944444444444,141.701672790455,3.675940965685168,-9.266,5.570,0.0026660179441,0.0447381,71.0569 /L,108.7976,30.416341,112.96725,2.611492,n.a.,n.a.,25833600.0
2434,2024-04-11 10:00:00,54.777791666666666,23.18647222222222,57.9135974972576,3.5852832814693025,-7.373,6.277,0.00247508342392,0.0644142,36.3936 /T,143.5224,35.457888,72.940389,3.470228,n.a.,n.a.,8762400.0
4347,2024-06-30 03:00:00,22.167,10.532916666666667,24.399618513463878,1.1553128452126824,-9.511,5.558,0.00248103792472,0.015969,74.0885 /L,105.7768,35.198963,63.527242,0.8651206,n.a.,n.a.,15649200.0
7424,2024-11-05 08:00:00,265.26729166666667,-27.53436111111111,265.7837524589909,-4.164060147507978,-7.728,6.136,0.00263279525305,-0.040793,43.0130 /T,136.8831,31.359598,92.616389,-2.344871,n.a.,n.a.,26726400.0
6997,2024-10-18 13:00:00,36.97591666666667,17.733305555555553,40.363269884091046,2.9561131912576277,-12.472,3.745,0.00240231565385,0.033326,164.6448 /L,15.319,37.701361,67.180306,1.7490643,n.a.,n.a.,25189200.0
2126,2024-03-29 14:00:00,233.43229166666666,-21.198249999999998,236.22760853768435,-1.9425249466858212,-11.402,4.435,0.00264264755926,-0.0418926,132.3107 /L,47.5775,31.090631,107.58702,-2.411632,n.a.,n.a.,7653600.0
6590,2024-10-01 14:00:00,176.32416666666666,2.670611111111111,175.56407067163778,0.9897370882845099,-5.156,6.092,0.00271397591027,0.0095181,13.0126 /L,166.9522,29.63394,118.60188,0.5554441,n.a.,n.a.,23724000.0
5816,2024-08-30 08:00:00,117.79629166666666,26.020527777777776,114.87609157526137,4.949659623098158,-7.651,6.186,0.00263260603163,0.041595,42.4636 /L,137.4352,31.361032,102.49435,2.3825316,n.a.,n.a.,20937600.0
4688,2024-07-14 08:00:00,203.79058333333333,-10.527666666666667,205.8802559039505,-0.565646468867912,-10.146,5.175,0.00268660420252,-0.0288193,94.1922 /T,85.6568,29.941215,116.14645,-1.697282,n.a.,n.a.,16876800.0
2335,2024-04-07 07:00:00,357.81983333333335,-1.2296111111111112,357.5056361624873,-0.2612808485010173,-6.166,6.359,0.00239992325559,-0.0093601,20.7863 /L,159.1647,37.775107,61.541172,-0.494704,n.a.,n.a.,8406000.0
4658,2024-07-13 02:00:00,190.425125,-3.3472222222222223,190.89005433805556,1.0476839898333143,-9.607,5.431,0.00270095256257,-0.0107666,80.5596 /T,99.2901,29.630598,118.06325,-0.63857,n.a.,n.a.,16768800.0
3614,2024-05-30 14:00:00,340.38025,-10.457305555555555,337.9451086379089,-2.016254838121605,-10.238,5.214,0.00247735125555,-0.0196333,91.7559 /L,88.1042,35.279442,63.788242,-1.064512,n.a.,n.a.,13010400.0
8664,2024-12-27 00:00:00,226.03983333333332,-20.781861111111112,229.44462760691323,-3.315172946289213,-7.901,6.062,0.0026754292709,-0.0336189,45.9166 /L,133.9711,30.33871,109.31361,-1.966473,n.a.,n.a.,31190400.0
4143,2024-06-21 15:00:00,264.4325416666667,-27.85788888888889,265.054631521646,-4.513830989055465,-12.51,3.592,0.00255184375201,-0.0479713,172.8533 /T,7.1286,33.503157,93.519842,-2.652121,n.a.,n.a.,14914800.0
8733,2024-12-29 21:00:00,264.954,-27.66336111111111,265.50991451265685,-4.3024186726939035,-5.351,6.094,0.00260538027415,-0.0461139,13.6821 /L,166.2818,32.153708,92.333784,-2.613006,n.a.,n.a.,31438800.0
321,2024-01-14 09:00:00,336.35725,-12.238,333.6187182415815,-2.2114860221762025,-7.706,6.177,0.00242604018879,0.0156115,39.8653 /T,140.0441,36.923202,65.069737,0.8215698,n.a.,n.a.,1155600.0
3602,2024-05-30 02:00:00,333.8544166666667,-13.431666666666667,330.90964639178685,-2.4434753587138807,-10.467,5.094,0.00248338378954,-0.0221086,98.2970 /L,81.5642,35.113654,65.24973,-1.2008,n.a.,n.a.,12967200.0
3136,2024-05-10 16:00:00,82.46175,28.092694444444444,83.33204503614093,4.827917074330436,-7.094,6.336,0.00252816223374,0.0634794,33.4961 /T,146.4247,34.019863,85.249113,3.4894088,n.a.,n.a.,11289600.0
876,2024-02-06 12:00:00,269.5305,-27.724972222222224,269.5736584473332,-4.286292763803599,-8.143,6.038,0.0024963395902,-0.0704582,47.4501 /L,132.4427,34.794238,91.584665,-3.84317,n.a.,n.a.,3153600.0
1256,2024-02-22 08:00:00,132.67795833333332,22.596833333333333,128.9025344431766,4.735004218776152,-12.003,3.936,0.00269336275963,0.0236658,155.6235 /T,24.3121,30.056583,107.79528,1.3906773,n.a.,n.a.,4521600.0
4510,2024-07-06 22:00:00,119.53266666666667,25.568472222222223,116.50291950441758,4.805337064883712,-5.153,6.090,0.00261198354799,0.0450616,12.4826 /T,167.4857,31.982353,102.87682,2.5496413,n.a.,n.a.,16236000.0
4118,2024-06-20 14:00:00,249.02720833333333,-25.605972222222224,251.12328247839156,-3.5298300957947824,-12.187,3.865,0.00258190314156,-0.0513565,161.3742 /T,18.5792,32.704165,100.64328,-2.875129,n.a.,n.a.,14824800.0
825,2024-02-04 09:00:00,238.10454166666668,-22.20486111111111,240.68590389758168,-1.9518484092321187,-9.472,5.499,0.00258464032198,-0.0693134,73.6918 /L,106.1638,32.345271,105.71994,-3.925421,n.a.,n.a.,2970000.0
3899,2024-06-11 11:00:00,143.965375,18.549861111111113,140.2232303079464,4.0156613512612145,-8.652,5.849,0.00266183822681,0.0415526,59.6292 /T,120.2412,30.581004,111.98321,2.4153141,n.a.,n.a.,14036400.0
3243,2024-05-15 03:00:00,144.18795833333334,18.682000000000002,140.38058643623754,4.208829069610334,-9.857,5.316,0.00267593803142,0.0377159,85.9468 /T,93.9019,30.175458,111.99056,2.2124989,n.a.,n.a.,11674800.0
2509,2024-04-14 13:00:00,101.426375,28.302305555555556,100.09018082230821,5.262302642378642,-9.498,5.503,0.00260086814622,0.0660719,75.4183 /T,104.4379,31.952792,94.214644,3.7616976,n.a.,n.a.,9032400.0
7808,2024-11-21 08:00:00,133.05283333333333,21.953444444444443,129.4125683284047,4.209947940776553,-10.793,4.831,0.00260626764357,0.0648576,109.6813 /L,70.1766,31.824432,108.82503,3.7032771,n.a.,n.a.,28108800.0
8129,2024-12-04 17:00:00,296.15091666666666,-25.92638888888889,293.42212826668583,-4.589510458423943,-7.648,6.162,0.00257411325296,-0.0384,40.9340 /T,138.9679,32.831741,78.01337,-2.157086,n.a.,n.a.,29264400.0
2156,2024-03-30 20:00:00,250.22016666666667,-25.32033333333333,252.1519875463001,-3.0975595438961734,-11.015,4.707,0.00260931819846,-0.05032,117.8247 /L,62.0432,31.81431,100.49219,-2.868231,n.a.,n.a.,7761600.0
2213,2024-04-02 05:00:00,285.29366666666664,-27.986333333333334,283.5175624489664,-5.2624464786070435,-10.122,5.233,0.00253189315544,-0.0606019,89.0868 /L,90.768,33.719987,83.967782,-3.360878,n.a.,n.a.,7966800.0
809,2024-02-03 17:00:00,229.29304166666665,-20.782,232.37831187395452,-2.4996584852545918,-9.788,5.346,0.00261043636991,-0.0644033,81.5242 /L,98.3256,31.690929,109.11728,-3.685886,n.a.,n.a.,2912400.0
3830,2024-06-08 14:00:00,105.51529166666667,27.753722222222223,103.74953951407859,5.051856878600143,-6.462,6.411,0.00257690392217,0.0552865,26.2755 /T,153.6601,32.798201,96.341608,3.0925516,n.a.,n.a.,13788000.0
419,2024-01-18 11:00:00,28.74191666666667,12.897527777777777,31.25860759115004,1.05084876744795,-10.346,5.112,0.00251289638856,0.0476581,93.7630 /T,86.091,34.258292,64.721866,2.6226123,n.a.,n.a.,1508400.0
4400,2024-07-02 08:00:00,51.90658333333333,22.448805555555555,55.162186592548196,3.4984739487051373,-7.943,6.142,0.00250908512109,0.0280869,45.5389 /L,134.3599,34.527071,72.277003,1.5324374,n.a.,n.a.,15840000.0
3562,2024-05-28 10:00:00,310.96841666666666,-21.01788888888889,307.7795256899715,-2.7913366372223036,-11.129,4.702,0.00250812451767,-0.0290561,119.8378 /L,60.0395,34.485636,72.682873,-1.589123,n.a.,n.a.,12823200.0
4158,2024-06-22 06:00:00,274.00395833333334,-27.651111111111113,273.5462408801554,-4.261196551841321,-12.565,3.553,0.00253514850237,-0.0443565,174.4155 /L,5.5708,33.947101,88.970006,-2.435945,n.a.,n.a.,14968800.0
7205,2024-10-27 05:00:00,158.99920833333334,11.65038888888889,156.2472520167545,2.6166496859227153,-8.569,5.843,0.00269212375952,0.0300442,57.7141 /L,122.1544,29.889498,116.42231,1.7662669,n.a.,n.a.,25938000.0
398,2024-01-17 14:00:00,17.720791666666667,7.5128055555555555,19.197415540304963,-0.004404487483381875,-9.939,5.321,0.00248916396085,0.0458813,82.5935 /T,97.2627,34.91814,62.736537,2.499785,n.a.,n.a.,1432800.0
8156,2024-12-05 20:00:00,311.92033333333336,-21.834694444444445,308.41995916563405,-3.8129654176689547,-8.531,5.889,0.00254919108201,-0.0382587,54.6074 /T,125.2717,33.403304,71.542875,-2.132092,n.a.,n.a.,29361600.0
655,2024-01-28 07:00:00,158.59695833333333,12.640083333333333,155.5136453868851,3.3894703282332714,-11.9,4.010,0.00270911922116,0.0101489,151.7900 /L,28.1359,29.689627,115.55565,0.6031399,n.a.,n.a.,2358000.0
5941,2024-09-04 13:00:00,178.54604166666667,1.4508611111111112,178.08638121940257,0.7528463883063699,-5.434,6.258,0.00271242987402,0.0094405,15.9589 /T,163.9988,29.658197,118.62961,0.5507983,n.a.,n.a.,21387600.0
3024,2024-05-06 00:00:00,15.042708333333334,6.547138888888889,16.371848859053326,0.11726351032058199,-6.85,6.380,0.00242751272559,0.0014059,29.2537 /L,150.6786,36.921287,62.223191,0.0694049,n.a.,n.a.,10886400.0
3702,2024-06-03 06:00:00,27.125958333333333,12.687055555555556,29.708834239837536,1.4077554085620525,-7.829,6.184,0.00246302846917,0.0097216,43.1294 /L,136.7751,35.831109,64.424868,0.5179906,n.a.,n.a.,13327200.0
3603,2024-05-30 03:00:00,334.4033333333333,-13.676777777777778,331.3204963573166,-2.8635431553223336,-10.448,5.104,0.0024828541738,-0.0219117,97.7531 /L,82.1079,35.127924,65.113992,-1.189926,n.a.,n.a.,12970800.0
134,2024-01-06 14:00:00,219.80354166666666,-16.482,222.53591027852232,-0.9239224927212774,-8.919,5.719,0.00260859288068,-0.0628835,62.5554 /L,117.3095,31.801743,112.37482,-3.590933,n.a.,n.a.,482400.0
368,2024-01-16 08:00:00,2.0505,0.7813333333333334,2.187349344371989,-0.09857040708104804,-9.234,5.644,0.00245822431989,0.0388521,66.2444 /T,113.6245,35.845006,61.778513,2.0867156,n.a.,n.a.,1324800.0
2128,2024-03-29 16:00:00,234.5065,-22.88647222222222,237.59238367015652,-3.3504680958920248,-11.377,4.454,0.00264061748964,-0.042473,131.3559 /L,48.5307,31.133137,107.16625,-2.44367,n.a.,n.a.,7660800.0
2302,2024-04-05 22:00:00,339.334375,-11.707194444444445,336.52458944680683,-2.791988273694636,-7.689,6.212,0.00241789441686,-0.0348446,40.0682 /L,139.8423,37.140089,63.949964,-1.842961,n.a.,n.a.,8287200.0
4197,2024-06-23 21:00:00,299.00958333333335,-24.287444444444446,296.27576905902504,-3.4566372939808137,-12.118,3.985,0.00249936699677,-0.03121,156.0430 /L,23.9001,34.882669,77.452137,-1.691168,n.a.,n.a.,15109200.0
1541,2024-03-05 05:00:00,274.592125,-27.513277777777777,274.07285588943415,-4.139014357930592,-9.38,5.570,0.00252091210612,-0.0708772,70.8033 /L,109.059,34.020226,89.069331,-3.913174,n.a.,n.a.,5547600.0
7261,2024-10-29 13:00:00,183.59941666666666,-0.6729444444444445,183.5671685699684,0.8132761786429556,-6.894,6.313,0.00271441509798,0.0039783,32.4270 /L,147.4887,29.547213,118.60721,0.2303402,n.a.,n.a.,26139600.0
4268,2024-06-26 20:00:00,340.5908333333333,-10.811833333333333,338.0039799539341,-2.422571194624932,-11.085,4.752,0.00246919240816,-0.0048409,117.4400 /L,62.4367,35.573705,63.687828,-0.258645,n.a.,n.a.,15364800.0
6596,2024-10-01 20:00:00,178.925625,1.2507222222222223,178.5141466147058,0.7201429773678021,-4.877,5.863,0.00271521018823,0.0075825,10.2961 /L,169.6758,29.613451,118.68453,0.4414254,n.a.,n.a.,23745600.0
3467,2024-05-24 11:00:00,251.99804166666667,-25.141333333333332,253.725682462065,-2.7127003690803893,-12.375,3.688,0.00259009133417,-0.041298,168.5928 /L,11.3785,32.531567,99.515074,-2.31641,n.a.,n.a.,12481200.0
4122,2024-06-20 18:00:00,251.43125,-25.217277777777777,253.22568905115975,-2.852131828171317,-12.241,3.820,0.00257697291358,-0.0510618,163.3163 /T,16.6419,32.834891,99.561479,-2.852639,n.a.,n.a.,14839200.0
3642,2024-05-31 18:00:00,355.2241666666667,-2.055055555555555,354.79631237958137,0.011219922082918969,-9.631,5.507,0.00246636932271,-0.0126471,76.3769 /L,103.4875,35.608678,61.809547,-0.683898,n.a.,n.a.,13111200.0
5567,2024-08-19 23:00:00,332.96975,-13.513333333333334,330.07586225471863,-2.2134949643181683,-12.717,3.505,0.00241669251423,-0.0247741,175.9029 /L,4.0874,37.291394,65.024039,-1.297166,n.a.,n.a.,20041200.0
7490,2024-11-08 02:00:00,304.69025,-23.599222222222224,301.5067282387091,-3.8755197841679694,-9.568,5.473,0.00255692402469,-0.0537089,75.5704 /T,104.2864,33.094563,74.49114,-3.007234,n.a.,n.a.,26964000.0
8528,2024-12-21 08:00:00,164.1665,8.584750000000001,162.11819982458326,1.6983455497312514,-10.683,4.862,0.00266563794782,0.0427352,107.4652 /L,72.3869,30.419741,117.2979,2.4982376,n.a.,n.a.,30700800.0
4355,2024-06-30 11:00:00,26.464291666666668,12.595638888888889,29.072561435063456,1.5516287616824427,-9.308,5.645,0.00248428618883,0.0177784,69.7388 /L,110.1297,35.118864,64.400854,0.9638369,n.a.,n.a.,15678000.0
1181,2024-02-19 05:00:00,90.558125,28.37152777777778,90.49476389949542,4.933287262089533,-11.105,4.632,0.00262910671824,0.047792,120.6726 /T,59.1964,31.349944,88.96354,2.7493252,n.a.,n.a.,4251600.0
5337,2024-08-10 09:00:00,200.72616666666667,-9.777111111111111,202.79939801738698,-0.9781870286872684,-8.906,5.733,0.00270312393807,-0.0170698,65.0889 /T,114.7724,29.624179,116.76315,-1.012684,n.a.,n.a.,19213200.0
2563,2024-04-16 19:00:00,131.89970833333334,22.936722222222222,128.11728098414648,4.869656545640018,-10.426,5.021,0.00267251854521,0.0421046,101.1424 /T,78.708,30.255909,107.62514,2.4677988,n.a.,n.a.,9226800.0
5764,2024-08-28 04:00:00,86.64733333333334,28.53988888888889,87.04502547244917,5.1351314235373176,-9.165,5.665,0.00257364875188,0.0520808,68.0567 /L,111.8077,32.689142,87.938355,2.9296489,n.a.,n.a.,20750400.0
6322,2024-09-20 10:00:00,27.368791666666667,13.574194444444444,30.244214090644622,2.1539113345271588,-11.993,4.147,0.00240987533453,0.0387356,147.2750 /L,32.651,37.406728,64.529921,2.0406845,n.a.,n.a.,22759200.0
23,2024-01-01 23:00:00,169.12229166666665,7.718944444444444,166.97979053279133,2.799466227105124,-10.845,4.749,0.00270600725419,-0.0044178,113.6679 /L,66.1879,29.542902,117.23857,-0.25959,n.a.,n.a.,82800.0
441,2024-01-19 09:00:00,40.54870833333333,17.92886111111111,43.660570315283735,2.086130717931348,-10.717,4.903,0.00253815267248,0.0474486,105.2221 /T,74.6353,33.599477,67.902214,2.6369082,n.a.,n.a.,1587600.0
5492,2024-08-16 20:00:00,286.3760833333333,-26.26927777777778,284.66561275595524,-3.660480128876594,-11.7,4.311,0.00250617057745,-0.0671294,140.1517 /T,39.7574,34.575118,82.722254,-3.662793,n.a.,n.a.,19771200.0
6489,2024-09-27 09:00:00,128.5225,23.535305555555556,124.95387409792548,4.648456177973229,-8.688,5.823,0.00264751527159,0.0463583,59.5631 /L,120.3061,30.904398,107.04419,2.6808593,n.a.,n.a.,23360400.0
2266,2024-04-04 10:00:00,318.27341666666666,-19.056361111111112,314.9250800571505,-2.826795957858779,-8.905,5.799,0.00245690370922,-0.053349,60.5219 /L,119.3554,35.878994,70.006678,-2.869083,n.a.,n.a.,8157600.0
4174,2024-06-22 22:00:00,284.31645833333334,-26.178916666666666,282.83437223893424,-3.3757605063542075,-12.409,3.713,0.00251897981928,-0.0394778,167.8564 /L,12.114,34.374297,84.098256,-2.154558,n.a.,n.a.,15026400.0
1808,2024-03-16 08:00:00,74.00183333333334,27.225944444444444,75.76905119262382,4.573842515335282,-9.742,5.397,0.00256214599373,0.0700464,79.9121 /T,99.9426,32.916398,81.226777,3.9297279,n.a.,n.a.,6508800.0
698,2024-01-30 02:00:00,177.673125,2.979777777777778,176.67785025878464,1.8087176186084213,-11.384,4.400,0.00271050532339,-0.0083704,132.6065 /L,47.2778,29.546461,118.1659,-0.491519,n.a.,n.a.,2512800.0
8429,2024-12-17 05:00:00,111.49395833333334,26.81188888888889,109.15891052973281,4.7907415287129576,-12.155,3.921,0.00252978592373,0.0586521,155.7825 /L,24.1574,34.029076,100.01523,3.2312842,n.a.,n.a.,30344400.0
2604,2024-04-18 12:00:00,152.120375,15.571111111111112,148.58490789241247,3.8473632264512716,-10.988,4.681,0.00270292617389,0.0194699,119.9094 /T,59.957,29.647417,114.32374,1.1543657,n.a.,n.a.,9374400.0
